,user_id,Recency_x,Frequency_x,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMClass,max_created_date,min_created_date,new_max_date,new_min_date
11759,reta.,2456,1,1103.72998,2,4,2,242,4/19/2018,4/19/2018,2018-04-19,2018-04-19
11760,retsi,2500,1,797.12999729,3,4,3,343,3/6/2018,3/6/2018,2018-03-06,2018-03-06
11761,reube,2431,3,2820.7199628500002,1,1,1,111,5/14/2018,3/8/2018,2018-05-14,2018-03-08
11762,revro,2486,1,145.4100037,2,4,4,244,3/20/2018,3/20/2018,2018-03-20,2018-03-20
11763,rex.m,2470,2,985.7300109999999,2,1,3,213,4/5/2018,2/27/2018,2018-04-05,2018-02-27
11764,rey.p,2435,4,2562.20005032,2,1,1,211,5/10/2018,2/27/2018,2018-05-10,2018-02-27
11765,reyad,2428,3,1800.5,1,1,1,111,5/17/2018,2/3/2018,2018-05-17,2018-02-03
11766,rez.j,2492,1,1112.73000347,3,4,2,342,3/14/2018,3/14/2018,2018-03-14,2018-03-14
11767,reza.,2491,1,976.3599700899999,2,4,3,243,3/15/2018,3/15/2018,2018-03-15,2018-03-15
11768,rezer,2493,1,1103.72000122,3,4,2,342,3/13/2018,3/13/2018,2018-03-13,2018-03-13
11769,rezki,2419,1,1271.819946,1,4,2,142,5/26/2018,5/26/2018,2018-05-26,2018-05-26
11770,rfhen,2508,2,1725.44995096,4,1,1,411,2/26/2018,2/25/2018,2018-02-26,2018-02-25
11771,rfvm1,2444,1,31.77000046,2,4,4,244,5/1/2018,5/1/2018,2018-05-01,2018-05-01
11772,rgill,2423,1,708.5,1,4,3,143,5/22/2018,5/22/2018,2018-05-22,2018-05-22
11773,rgood,2491,1,499.0899963,2,4,3,243,3/15/2018,3/15/2018,2018-03-15,2018-03-15
11774,rhdnj,2492,1,708.49999235,3,4,3,343,3/14/2018,3/14/2018,2018-03-14,2018-03-14
11775,rhia.,2532,1,499.0899963,4,4,3,443,2/2/2018,2/2/2018,2018-02-02,2018-02-02
11776,rhoel,2450,1,1184.54997969,2,4,2,242,4/25/2018,4/25/2018,2018-04-25,2018-04-25
11777,rhond,2499,2,1379.0899580100001,3,1,1,311,3/7/2018,3/6/2018,2018-03-07,2018-03-06
11778,rhuy1,2549,1,7.279999972,4,4,4,444,1/16/2018,1/16/2018,2018-01-16,2018-01-16
11779,rhyce,2491,1,1226.35995466,2,4,2,242,3/15/2018,3/15/2018,2018-03-15,2018-03-15
11780,rhydi,2466,2,1853.09004976,2,1,1,211,4/9/2018,3/7/2018,2018-04-09,2018-03-07
11781,rhys.,2413,4,3294.8999975099996,1,1,1,111,6/1/2018,3/13/2018,2018-06-01,2018-03-13
11782,rhys@,2416,1,30.859999422,1,4,4,144,5/29/2018,5/29/2018,2018-05-29,2018-05-29
11783,ria.k,2386,1,1301.6500551,1,4,1,141,6/28/2018,6/28/2018,2018-06-28,2018-06-28
11784,ria.m,2506,2,1112.73000347,4,1,2,412,2/28/2018,2/28/2018,2018-02-28,2018-02-28
11785,ric@a,2501,2,1416.37000279,3,1,1,311,3/5/2018,2/27/2018,2018-03-05,2018-02-27
11786,ricca,2442,3,4039.33009349,2,1,1,211,5/3/2018,3/8/2018,2018-05-03,2018-03-08
11787,richa,2409,30,22517.589934699998,1,1,1,111,6/5/2018,1/15/2018,2018-06-05,2018-01-15
11788,richb,2491,1,71.81999969,2,4,4,244,3/15/2018,3/15/2018,2018-03-15,2018-03-15
11789,richi,2498,2,2447.26996977,3,1,1,311,3/8/2018,3/6/2018,2018-03-08,2018-03-06
11790,richy,2478,1,47.27000046,2,4,4,244,3/28/2018,3/28/2018,2018-03-28,2018-03-28
11791,rick.,2435,1,179.4499969,2,4,4,244,5/10/2018,5/10/2018,2018-05-10,2018-05-10
11792,ricky,2503,6,7868.15000937,3,1,1,311,3/3/2018,3/12/2018,2018-03-03,2018-03-12
11793,rikul,2416,1,1090.0,1,4,3,143,5/29/2018,5/29/2018,2018-05-29,2018-05-29
11794,rikus,2502,1,1226.35995466,3,4,2,342,3/4/2018,3/4/2018,2018-03-04,2018-03-04
11795,rim.e,2545,1,1017.450012,4,4,3,443,1/20/2018,1/20/2018,2018-01-20,2018-01-20
11796,ripan,2506,1,499.0899963,4,4,3,443,2/28/2018,2/28/2018,2018-02-28,2018-02-28
11797,riple,2480,1,355.730011,2,4,3,243,3/26/2018,3/26/2018,2018-03-26,2018-03-26
11798,risto,2409,3,2975.5399777000002,1,1,1,111,6/5/2018,3/21/2018,2018-06-05,2018-03-21
11799,rita.,2441,1,981.0900269,2,4,3,243,5/4/2018,5/4/2018,2018-05-04,2018-05-04
11800,ritac,2388,2,143.6400032,1,1,4,114,6/26/2018,1/22/2018,2018-06-26,2018-01-22
11801,ritam,2541,1,390.2799988,4,4,3,443,1/24/2018,1/24/2018,2018-01-24,2018-01-24
11802,ritap,2505,1,1226.35995466,4,4,2,442,3/1/2018,3/1/2018,2018-03-01,2018-03-01
11803,ritik,2491,2,2391.40000159,2,1,1,211,3/15/2018,3/14/2018,2018-03-15,2018-03-14
11804,ritjo,2397,1,1122.140015,1,4,2,142,6/17/2018,6/17/2018,2018-06-17,2018-06-17
11805,ritta,2501,1,1226.35995466,3,4,2,342,3/5/2018,3/5/2018,2018-03-05,2018-03-05
11806,river,2507,1,1362.7300034,4,4,1,441,2/27/2018,2/27/2018,2018-02-27,2018-02-27
11807,riyaq,2480,1,1594.27002,2,4,1,241,3/26/2018,3/26/2018,2018-03-26,2018-03-26
11808,rizva,2547,1,326.3500061,4,4,3,443,1/18/2018,1/18/2018,2018-01-18,2018-01-18
11809,rjjoh,2388,1,44.54000092,1,4,4,144,6/26/2018,6/26/2018,2018-06-26,2018-06-26
11810,rjlko,2500,2,1881.26998907,3,1,1,311,3/6/2018,2/9/2018,2018-03-06,2018-02-09
11811,rjnqu,2507,1,1298.1799543500001,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
11812,rkano,2407,3,1873.13999915,1,1,1,111,6/7/2018,1/3/2018,2018-06-07,2018-01-03
11813,rkdrk,2557,1,71.81999969,4,4,4,444,1/8/2018,1/8/2018,2018-01-08,2018-01-08
11814,rlam@,2442,4,2874.7700270699997,2,1,1,211,5/3/2018,3/13/2018,2018-05-03,2018-03-13
11815,rleem,2542,1,2644.3199763000002,4,4,1,441,1/23/2018,1/23/2018,2018-01-23,2018-01-23
11816,rmans,2478,2,1252.3400269,2,1,2,212,3/28/2018,3/25/2018,2018-03-28,2018-03-25
11817,rmurr,2530,1,1450.90998031,4,4,1,441,2/4/2018,2/4/2018,2018-02-04,2018-02-04
11818,rnaga,2493,1,797.12999729,3,4,3,343,3/13/2018,3/13/2018,2018-03-13,2018-03-13
11819,rnrch,2498,2,461.82000733999996,3,1,3,313,3/8/2018,2/8/2018,2018-03-08,2018-02-08
11820,rnrja,2498,2,1444.44995096,3,1,1,311,3/8/2018,3/27/2018,2018-03-08,2018-03-27
11821,rob.t,2507,1,1226.35995466,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
11822,rob@e,2385,3,3396.8000181,1,1,1,111,6/29/2018,5/16/2018,2018-06-29,2018-05-16
11823,rob@l,2490,1,1166.36997939,2,4,2,242,3/16/2018,3/16/2018,2018-03-16,2018-03-16
11824,rob@t,2493,1,2207.4499969,3,4,1,341,3/13/2018,3/13/2018,2018-03-13,2018-03-13
11825,rob_j,2515,1,53.63999939,4,4,4,444,2/19/2018,2/19/2018,2018-02-19,2018-02-19
11826,robaz,2497,1,1134.54001619,3,4,2,342,3/9/2018,3/9/2018,2018-03-09,2018-03-09
11827,robbi,2458,5,4505.94998196,2,1,1,211,4/17/2018,3/13/2018,2018-04-17,2018-03-13
11828,robbo,2542,1,813.6299820400001,4,4,3,443,1/23/2018,1/23/2018,2018-01-23,2018-01-23
11829,robcr,2507,1,1362.7300034,4,4,1,441,2/27/2018,2/27/2018,2018-02-27,2018-02-27
11830,rober,2385,40,34216.859947685996,1,1,1,111,6/29/2018,1/15/2018,2018-06-29,2018-01-15
11831,robin,2406,7,4281.05997072,1,1,1,111,6/8/2018,1/27/2018,2018-06-08,2018-01-27
11832,robma,2460,1,1249.089966,2,4,2,242,4/15/2018,4/15/2018,2018-04-15,2018-04-15
11833,robng,2492,1,1103.72000122,3,4,2,342,3/14/2018,3/14/2018,2018-03-14,2018-03-14
11834,robro,2501,1,1479.09000401,3,4,1,341,3/5/2018,3/5/2018,2018-03-05,2018-03-05
11835,robwh,2549,1,61.8199997,4,4,4,444,1/16/2018,1/16/2018,2018-01-16,2018-01-16
11836,robyn,2501,3,2308.3800125400003,3,1,1,311,3/5/2018,3/11/2018,2018-03-05,2018-03-11
11837,rocco,2455,3,4113.04998362,2,1,1,211,4/20/2018,3/13/2018,2018-04-20,2018-03-13
11838,roche,2439,3,1941.4100036,2,1,1,211,5/6/2018,3/14/2018,2018-05-06,2018-03-14
11839,rocke,2495,1,1226.35995466,3,4,2,342,3/11/2018,3/11/2018,2018-03-11,2018-03-11
11840,rocky,2396,2,1342.1400297,1,1,1,111,6/18/2018,5/22/2018,2018-06-18,2018-05-22
11841,rod.f,2561,1,399.269989,4,4,3,443,1/4/2018,1/4/2018,2018-01-04,2018-01-04
11842,rodan,2492,1,1326.35003655,3,4,1,341,3/14/2018,3/14/2018,2018-03-14,2018-03-14
11843,rodel,2519,1,45.40999985,4,4,4,444,2/15/2018,2/15/2018,2018-02-15,2018-02-15
11844,rodov,2493,2,1407.1900406099999,3,1,1,311,3/13/2018,2/28/2018,2018-03-13,2018-02-28
11845,rodri,2410,6,3916.4000125599996,1,1,1,111,6/4/2018,3/28/2018,2018-06-04,2018-03-28
11846,roffl,2415,1,6.370000125000001,1,4,4,144,5/30/2018,5/30/2018,2018-05-30,2018-05-30
11847,roger,2433,2,1311.80995542,1,1,1,111,5/12/2018,3/14/2018,2018-05-12,2018-03-14
11848,rohan,2470,3,2879.72998401,2,1,1,211,4/5/2018,3/10/2018,2018-04-05,2018-03-10
11849,rohil,2444,1,1096.00002293,2,4,2,242,5/1/2018,5/1/2018,2018-05-01,2018-05-01
11850,rohit,2471,3,2325.0999984600003,2,1,1,211,4/4/2018,2/10/2018,2018-04-04,2018-02-10
11851,rohya,2524,1,77.27000046,4,4,4,444,2/10/2018,2/10/2018,2018-02-10,2018-02-10
11852,rolan,2438,4,987.4300125999999,2,1,3,213,5/7/2018,2/12/2018,2018-05-07,2018-02-12
11853,romai,2401,1,885.7700195,1,4,3,143,6/13/2018,6/13/2018,2018-06-13,2018-06-13
11854,roman,2463,2,1089.27001169,2,1,3,213,4/12/2018,2/7/2018,2018-04-12,2018-02-07
11855,romme,2498,1,1706.37001039,3,4,1,341,3/8/2018,3/8/2018,2018-03-08,2018-03-08
11856,ron.r,2514,1,544.539978,4,4,3,443,2/20/2018,2/20/2018,2018-02-20,2018-02-20
11857,ron@m,2544,1,62.72999954,4,4,4,444,1/21/2018,1/21/2018,2018-01-21,2018-01-21
11858,ronal,2409,6,3646.84001914,1,1,1,111,6/5/2018,3/13/2018,2018-06-05,2018-03-13
11859,ronil,2549,1,108.1800003,4,4,4,444,1/16/2018,1/16/2018,2018-01-16,2018-01-16
11860,ronin,2466,1,108.1800003,2,4,4,244,4/9/2018,4/9/2018,2018-04-09,2018-04-09
11861,ronli,2508,1,1226.35995466,4,4,2,442,2/26/2018,2/26/2018,2018-02-26,2018-02-26
11862,ronni,2480,3,2459.0999751199997,2,1,1,211,3/26/2018,2/17/2018,2018-03-26,2018-02-17
11863,ronny,2451,2,3631.1400146,2,1,1,211,4/24/2018,3/4/2018,2018-04-24,2018-03-04
11864,roozb,2411,2,3330.3200069,1,1,1,111,6/3/2018,5/23/2018,2018-06-03,2018-05-23
11865,rorit,2444,1,71.81999969,2,4,4,244,5/1/2018,5/1/2018,2018-05-01,2018-05-01
11866,rory.,2424,1,362.9100037,1,4,3,143,5/21/2018,5/21/2018,2018-05-21,2018-05-21
11867,rose.,2499,2,1778.12998968,3,1,1,311,3/7/2018,3/15/2018,2018-03-07,2018-03-15
11868,rosea,2493,2,3985.6700135,3,1,1,311,3/13/2018,3/13/2018,2018-03-13,2018-03-13
11869,rosec,2492,1,1103.72000122,3,4,2,342,3/14/2018,3/14/2018,2018-03-14,2018-03-14
11870,roser,2492,1,976.3599700899999,3,4,3,343,3/14/2018,3/14/2018,2018-03-14,2018-03-14
11871,rosha,2416,5,3065.26000988,1,1,1,111,5/29/2018,1/18/2018,2018-05-29,2018-01-18
11872,roshi,2459,1,797.1400146,2,4,3,243,4/16/2018,4/16/2018,2018-04-16,2018-04-16
11873,rosie,2386,8,7048.49004412,1,1,1,111,6/28/2018,1/18/2018,2018-06-28,2018-01-18
11874,rosin,2428,1,317.269989,1,4,3,143,5/17/2018,5/17/2018,2018-05-17,2018-05-17
11875,ross.,2443,3,2288.13998364,2,1,1,211,5/2/2018,4/26/2018,2018-05-02,2018-04-26
11876,ross@,2507,1,1362.7300034,4,4,1,441,2/27/2018,2/27/2018,2018-02-27,2018-02-27
11877,ross_,2514,1,499.0899963,4,4,3,443,2/20/2018,2/20/2018,2018-02-20,2018-02-20
11878,rossc,2470,2,152.73000335,2,1,4,214,4/5/2018,2/28/2018,2018-04-05,2018-02-28
11879,rossf,2450,1,16.359999658,2,4,4,244,4/25/2018,4/25/2018,2018-04-25,2018-04-25
11880,rouja,2495,1,1226.35995466,3,4,2,342,3/11/2018,3/11/2018,2018-03-11,2018-03-11
11881,rouss,2533,1,690.1799927,4,4,3,443,2/1/2018,2/1/2018,2018-02-01,2018-02-01
11882,rowen,2439,1,109.0500031,2,4,4,244,5/6/2018,5/6/2018,2018-05-06,2018-05-06
11883,rowse,2445,1,708.5,2,4,3,243,4/30/2018,4/30/2018,2018-04-30,2018-04-30
11884,roy.h,2505,1,581.0900269,4,4,3,443,3/1/2018,3/1/2018,2018-03-01,2018-03-01
11885,royha,2508,1,1362.7300034,4,4,1,441,2/26/2018,2/26/2018,2018-02-26,2018-02-26
11886,royyu,2399,1,362.730011,1,4,3,143,6/15/2018,6/15/2018,2018-06-15,2018-06-15
11887,rozas,2501,1,885.78000643,3,4,3,343,3/5/2018,3/5/2018,2018-03-05,2018-03-05
11888,rpche,2431,1,885.7700195,1,4,3,143,5/14/2018,5/14/2018,2018-05-14,2018-05-14
11889,rputl,2529,1,499.0899963,4,4,3,443,2/5/2018,2/5/2018,2018-02-05,2018-02-05
11890,rsakt,2500,1,1594.2700043,3,4,1,341,3/6/2018,3/6/2018,2018-03-06,2018-03-06
11891,rsamb,2436,1,77.26999664,2,4,4,244,5/9/2018,5/9/2018,2018-05-09,2018-05-09
11892,rshih,2502,1,981.08999638,3,4,3,343,3/4/2018,3/4/2018,2018-03-04,2018-03-04
11893,rsoyo,2461,2,2834.1800232799997,2,1,1,211,4/14/2018,3/10/2018,2018-04-14,2018-03-10
11894,rubai,2502,2,1548.8199653899999,3,1,1,311,3/4/2018,2/18/2018,2018-03-04,2018-02-18
11895,rudi.,2410,13,2345.260030713,1,1,1,111,6/4/2018,2/1/2018,2018-06-04,2018-02-01
11896,rudol,2396,1,271.8200073,1,4,3,143,6/18/2018,6/18/2018,2018-06-18,2018-06-18
11897,ruebe,2498,1,573.95000078,3,4,3,343,3/8/2018,3/8/2018,2018-03-08,2018-03-08
11898,ruiqi,2480,2,1594.27001189,2,1,1,211,3/26/2018,3/13/2018,2018-03-26,2018-03-13
11899,ruivi,2473,1,1298.17998469,2,4,2,242,4/2/2018,4/2/2018,2018-04-02,2018-04-02
11900,ruizv,2422,1,1053.81999969,1,4,3,143,5/23/2018,5/23/2018,2018-05-23,2018-05-23
11901,runzh,2458,6,5579.96003001,2,1,1,211,4/17/2018,3/13/2018,2018-04-17,2018-03-13
11902,rupin,2445,1,797.1400146,2,4,3,243,4/30/2018,4/30/2018,2018-04-30,2018-04-30
11903,rusha,2492,1,3985.6900336999997,3,4,1,341,3/14/2018,3/14/2018,2018-03-14,2018-03-14
11904,rushv,2477,2,1505.6400146,2,1,1,211,3/29/2018,3/28/2018,2018-03-29,2018-03-28
11905,russ9,2479,1,798.5500182999999,2,4,3,243,3/27/2018,3/27/2018,2018-03-27,2018-03-27
11906,russe,2500,5,5015.810001129999,3,1,1,311,3/6/2018,2/28/2018,2018-03-06,2018-02-28
11907,ruth.,2407,2,1866.96001429,1,1,1,111,6/7/2018,3/19/2018,2018-06-07,2018-03-19
11908,ruuku,2477,1,797.1400146,2,4,3,243,3/29/2018,3/29/2018,2018-03-29,2018-03-29
11909,ruvin,2455,1,1634.7199708,2,4,1,241,4/20/2018,4/20/2018,2018-04-20,2018-04-20
11910,ruvyl,2506,1,981.08999638,4,4,3,443,2/28/2018,2/28/2018,2018-02-28,2018-02-28
11911,ruzam,2500,1,1362.7300034,3,4,1,341,3/6/2018,3/6/2018,2018-03-06,2018-03-06
11912,rvarm,2493,1,981.08999638,3,4,3,343,3/13/2018,3/13/2018,2018-03-13,2018-03-13
11913,rw583,2490,1,1103.72998,2,4,2,242,3/16/2018,3/16/2018,2018-03-16,2018-03-16
11914,rwal9,2540,1,35.45000076,4,4,4,444,1/25/2018,1/25/2018,2018-01-25,2018-01-25
11915,rweng,2507,1,1362.7300034,4,4,1,441,2/27/2018,2/27/2018,2018-02-27,2018-02-27
11916,rwill,2546,1,326.3500061,4,4,3,443,1/19/2018,1/19/2018,2018-01-19,2018-01-19
11917,rwon1,2496,3,2856.3700066399997,3,1,1,311,3/10/2018,2/28/2018,2018-03-10,2018-02-28
11918,rxu2@,2508,1,2725.4499969,4,4,1,441,2/26/2018,2/26/2018,2018-02-26,2018-02-26
11919,ryai.,2397,1,1112.72998,1,4,2,142,6/17/2018,6/17/2018,2018-06-17,2018-06-17
11920,ryan-,2420,4,2438.10005176,1,1,1,111,5/25/2018,2/28/2018,2018-05-25,2018-02-28
11921,ryan.,2406,26,19074.680033730998,1,1,1,111,6/8/2018,1/13/2018,2018-06-08,2018-01-13
11922,ryanp,2458,1,86.55000305,2,4,4,244,4/17/2018,4/17/2018,2018-04-17,2018-04-17
11923,ryanq,2406,1,362.730011,1,4,3,143,6/8/2018,6/8/2018,2018-06-08,2018-06-08
11924,ryanr,2494,1,1362.7300034,3,4,1,341,3/12/2018,3/12/2018,2018-03-12,2018-03-12
11925,ryans,2504,2,1161.07997936,4,1,2,412,3/2/2018,3/2/2018,2018-03-02,2018-03-02
11926,ryf09,2469,2,1379.62000287,2,1,1,211,4/6/2018,3/12/2018,2018-04-06,2018-03-12
11927,rykne,2493,1,1443.64000706,3,4,1,341,3/13/2018,3/13/2018,2018-03-13,2018-03-13
11928,s.aam,2490,1,1090.0,2,4,3,243,3/16/2018,3/16/2018,2018-03-16,2018-03-16
11929,s.ash,2457,1,2454.090088,2,4,1,241,4/18/2018,4/18/2018,2018-04-18,2018-04-18
11930,s.bar,2486,1,1090.0,2,4,3,243,3/20/2018,3/20/2018,2018-03-20,2018-03-20
11931,s.bei,2409,1,88.05000305,1,4,4,144,6/5/2018,6/5/2018,2018-06-05,2018-06-05
11932,s.bis,2393,6,2678.55004474,1,1,1,111,6/21/2018,2/10/2018,2018-06-21,2018-02-10
11933,s.dal,2438,5,2769.0000916400004,2,1,1,211,5/7/2018,3/14/2018,2018-05-07,2018-03-14
11934,s.del,2490,1,2449.5,2,4,1,241,3/16/2018,3/16/2018,2018-03-16,2018-03-16
11935,s.dha,2460,1,797.1400146,2,4,3,243,4/15/2018,4/15/2018,2018-04-15,2018-04-15
11936,s.dic,2542,1,324.4100037,4,4,3,443,1/23/2018,1/23/2018,2018-01-23,2018-01-23
11937,s.fin,2419,1,125.76999663800001,1,4,4,144,5/26/2018,5/26/2018,2018-05-26,2018-05-26
11938,s.gha,2386,1,797.1400146,1,4,3,143,6/28/2018,6/28/2018,2018-06-28,2018-06-28
11939,s.gup,2519,2,944.2700195,4,1,3,413,2/15/2018,2/11/2018,2018-02-15,2018-02-11
11940,s.gur,2491,1,708.50003052,2,4,3,243,3/15/2018,3/15/2018,2018-03-15,2018-03-15
11941,s.hoo,2449,2,326.1799927,2,1,3,213,4/26/2018,3/21/2018,2018-04-26,2018-03-21
11942,s.hur,2487,3,837.3600044000001,2,1,3,213,3/19/2018,1/8/2018,2018-03-19,2018-01-08
11943,s.im@,2554,1,71.81999969,4,4,4,444,1/11/2018,1/11/2018,2018-01-11,2018-01-11
11944,s.jes,2527,2,567.2699891,4,1,3,413,2/7/2018,1/15/2018,2018-02-07,2018-01-15
11945,s.joh,2459,1,540.2700195,2,4,3,243,4/16/2018,4/16/2018,2018-04-16,2018-04-16
11946,s.kar,2431,7,4625.88996856,1,1,1,111,5/14/2018,1/11/2018,2018-05-14,2018-01-11
11947,s.kou,2387,2,1594.2800292,1,1,1,111,6/27/2018,5/4/2018,2018-06-27,2018-05-04
11948,s.lak,2386,4,1878.6500567900002,1,1,1,111,6/28/2018,2/14/2018,2018-06-28,2018-02-14
11949,s.lay,2490,2,3659.8700639500003,2,1,1,211,3/16/2018,3/11/2018,2018-03-16,2018-03-11
11950,s.mal,2560,3,736.8700102999999,4,1,3,413,1/5/2018,1/24/2018,2018-01-05,2018-01-24
11951,s.moo,2430,4,4370.139893,1,1,1,111,5/15/2018,4/17/2018,2018-05-15,2018-04-17
11952,s.mum,2420,6,4369.18003458,1,1,1,111,5/25/2018,2/6/2018,2018-05-25,2018-02-06
11953,s.nan,2466,4,1653.10004807,2,1,1,211,4/9/2018,3/13/2018,2018-04-09,2018-03-13
11954,s.nas,2436,3,2709.91006865,2,1,1,211,5/9/2018,4/10/2018,2018-05-09,2018-04-10
11955,s.pol,2466,1,885.4500122,2,4,3,243,4/9/2018,4/9/2018,2018-04-09,2018-04-09
11956,s.pra,2409,1,797.1400146,1,4,3,143,6/5/2018,6/5/2018,2018-06-05,2018-06-05
11957,s.s.k,2549,1,690.0,4,4,3,443,1/16/2018,1/16/2018,2018-01-16,2018-01-16
11958,s.seg,2472,3,3246.44992868,2,1,1,211,4/3/2018,3/12/2018,2018-04-03,2018-03-12
11959,s.she,2549,1,430.9099884,4,4,3,443,1/16/2018,1/16/2018,2018-01-16,2018-01-16
11960,s.str,2413,2,1817.269985026,1,1,1,111,6/1/2018,4/10/2018,2018-06-01,2018-04-10
11961,s.tai,2465,2,1121.5400238,2,1,2,212,4/10/2018,1/25/2018,2018-04-10,2018-01-25
11962,s.tre,2505,1,699.5,4,4,3,443,3/1/2018,3/1/2018,2018-03-01,2018-03-01
11963,s.twe,2387,3,2050.6300049,1,1,1,111,6/27/2018,2/28/2018,2018-06-27,2018-02-28
11964,s.vas,2491,1,980.99999239,2,4,3,243,3/15/2018,3/15/2018,2018-03-15,2018-03-15
11965,s.woo,2421,1,362.56000523,1,4,3,143,5/24/2018,5/24/2018,2018-05-24,2018-05-24
11966,s.xia,2392,4,3856.9200442,1,1,1,111,6/22/2018,2/20/2018,2018-06-22,2018-02-20
11967,s.yeo,2438,5,3592.0399666599997,2,1,1,211,5/7/2018,1/5/2018,2018-05-07,2018-01-05
11968,s0243,2456,1,981.0,2,4,3,243,4/19/2018,4/19/2018,2018-04-19,2018-04-19
11969,s2866,2437,1,981.0,2,4,3,243,5/8/2018,5/8/2018,2018-05-08,2018-05-08
11970,s3108,2454,1,1103.72998,2,4,2,242,4/21/2018,4/21/2018,2018-04-21,2018-04-21
11971,s3401,2417,1,1553.72998,1,4,1,141,5/28/2018,5/28/2018,2018-05-28,2018-05-28
11972,s3430,2431,1,1103.72998,1,4,2,142,5/14/2018,5/14/2018,2018-05-14,2018-05-14
11973,s3600,2495,1,1103.72000122,3,4,2,342,3/11/2018,3/11/2018,2018-03-11,2018-03-11
11974,s3615,2454,1,899.1799927,2,4,3,243,4/21/2018,4/21/2018,2018-04-21,2018-04-21
11975,s3691,2449,1,940.0900269,2,4,3,243,4/26/2018,4/26/2018,2018-04-26,2018-04-26
11976,s3707,2493,1,1103.72000122,3,4,2,342,3/13/2018,3/13/2018,2018-03-13,2018-03-13
11977,s3717,2498,2,1034.26999669,3,1,3,313,3/8/2018,3/6/2018,2018-03-08,2018-03-06
11978,s3722,2400,2,896.0,1,1,3,113,6/14/2018,4/26/2018,2018-06-14,2018-04-26
11979,s8@ch,2497,1,1190.5599819400002,3,4,2,342,3/9/2018,3/9/2018,2018-03-09,2018-03-09
11980,s8n@i,2464,1,170.90999603,2,4,4,244,4/11/2018,4/11/2018,2018-04-11,2018-04-11
11981,s_lit,2491,1,1112.73000347,2,4,2,242,3/15/2018,3/15/2018,2018-03-15,2018-03-15
11982,saadi,2418,1,560.7700195,1,4,3,143,5/27/2018,5/27/2018,2018-05-27,2018-05-27
11983,saadr,2422,1,726.3599854,1,4,3,143,5/23/2018,5/23/2018,2018-05-23,2018-05-23
11984,sabbi,2414,7,3823.78006345,1,1,1,111,5/31/2018,1/25/2018,2018-05-31,2018-01-25
11985,sabin,2468,2,1889.7799678000001,2,1,1,211,4/7/2018,2/22/2018,2018-04-07,2018-02-22
11986,sachi,2499,1,3544.860107,3,4,1,341,3/7/2018,3/7/2018,2018-03-07,2018-03-07
11987,sad_a,2508,1,1090.00001527,4,4,2,442,2/26/2018,2/26/2018,2018-02-26,2018-02-26
11988,sadaf,2549,1,217.4499969,4,4,4,444,1/16/2018,1/16/2018,2018-01-16,2018-01-16
11989,sadei,2498,2,2214.12999729,3,1,1,311,3/8/2018,3/6/2018,2018-03-08,2018-03-06
11990,sadha,2497,2,1223.95001222,3,1,2,312,3/9/2018,1/29/2018,2018-03-09,2018-01-29
11991,safea,2425,1,71.81999969,1,4,4,144,5/20/2018,5/20/2018,2018-05-20,2018-05-20
11992,safiy,2493,1,1226.35995466,3,4,2,342,3/13/2018,3/13/2018,2018-03-13,2018-03-13
11993,safwa,2435,2,1410.3200149499999,2,1,1,211,5/10/2018,3/1/2018,2018-05-10,2018-03-01
11994,sagar,2431,1,817.2700195,1,4,3,143,5/14/2018,5/14/2018,2018-05-14,2018-05-14
11995,sahid,2428,14,12565.549935359999,1,1,1,111,5/17/2018,2/13/2018,2018-05-17,2018-02-13
11996,sahil,2403,2,1348.7800447999998,1,1,1,111,6/11/2018,4/7/2018,2018-06-11,2018-04-07
11997,sahz8,2391,1,590.3200073,1,4,3,143,6/23/2018,6/23/2018,2018-06-23,2018-06-23
11998,saied,2499,1,3631.1400146,3,4,1,341,3/7/2018,3/7/2018,2018-03-07,2018-03-07
11999,saif.,2493,2,3366.2299648999997,3,1,1,311,3/13/2018,3/13/2018,2018-03-13,2018-03-13
12000,saif_,2501,1,1226.35995466,3,4,2,342,3/5/2018,3/5/2018,2018-03-05,2018-03-05
12001,saika,2415,1,44.54999924,1,4,4,144,5/30/2018,5/30/2018,2018-05-30,2018-05-30
12002,saina,2496,1,3719.7499999999995,3,4,1,341,3/10/2018,3/10/2018,2018-03-10,2018-03-10
12003,saket,2482,1,872.0,2,4,3,243,3/24/2018,3/24/2018,2018-03-24,2018-03-24
12004,sal.o,2493,1,4162.9499504000005,3,4,1,341,3/13/2018,3/13/2018,2018-03-13,2018-03-13
12005,sales,2387,4,3619.96002186,1,1,1,111,6/27/2018,1/18/2018,2018-06-27,2018-01-18
12006,salik,2432,2,985.0500221,1,1,3,113,5/13/2018,3/11/2018,2018-05-13,2018-03-11
12007,salim,2497,1,1226.35995466,3,4,2,342,3/9/2018,3/9/2018,2018-03-09,2018-03-09
12008,salin,2402,4,2819.5000608,1,1,1,111,6/12/2018,4/27/2018,2018-06-12,2018-04-27
12009,sally,2385,13,7713.57998644,1,1,1,111,6/29/2018,1/9/2018,2018-06-29,2018-01-09
12010,salma,2389,1,743.36000061,1,4,3,143,6/25/2018,6/25/2018,2018-06-25,2018-06-25
